Date,Open,High,Low,Close,Volume,Change
2014-07-30,16600,19050,14150,14600,3059952,
2014-07-31,14550,14550,13250,14100,602797,-0.03424657534246578
2014-08-01,14550,16050,14400,15600,1048489,0.1063829787234043
2014-08-04,15300,15450,14700,14900,471829,-0.04487179487179482
2014-08-05,14850,15050,14400,14700,340626,-0.01342281879194629
2014-08-06,14650,15250,14400,14550,337856,-0.010204081632653073
2014-08-07,14750,15050,12850,13450,711872,-0.07560137457044669
2014-08-08,13100,13300,12300,13050,362221,-0.029739776951672847
2014-08-11,13350,13600,12700,13600,198335,0.04214559386973171
2014-08-12,13450,13750,12900,13700,157562,0.007352941176470562
2014-08-13,13750,14050,13200,13600,135618,-0.007299270072992692
2014-08-14,13300,13450,13000,13100,202116,-0.03676470588235292
2014-08-18,12950,13400,12700,13150,103785,0.003816793893129722
2014-08-19,13150,13350,12850,13100,59493,-0.0038022813688213253
2014-08-20,12850,13150,12850,12900,71244,-0.01526717557251911
2014-08-21,12800,13100,12650,13000,63077,0.007751937984496138
2014-08-22,12950,13000,12200,12250,225655,-0.05769230769230771
2014-08-25,12250,12250,11750,11850,477462,-0.03265306122448974
2014-08-26,11650,13600,11600,13600,585202,0.14767932489451474
2014-08-27,13500,13650,12950,13600,228792,0.0
2014-08-28,13750,14850,13500,14100,781558,0.03676470588235303
2014-08-29,13200,13650,12950,13250,727081,-0.06028368794326244
2014-09-01,14500,15200,13850,13950,1895168,0.05283018867924527
2014-09-02,13950,15100,13750,14850,778220,0.06451612903225801
2014-09-03,14850,15400,14600,15150,679961,0.02020202020202011
2014-09-04,15250,15950,14900,15300,917212,0.00990099009900991
2014-09-05,15350,15600,15050,15450,302274,0.009803921568627416
2014-09-11,15600,16850,15400,16300,934820,0.055016181229773364
2014-09-12,16300,16400,15850,16100,348382,-0.012269938650306789
2014-09-15,16300,16350,15900,16000,256725,-0.006211180124223614
2014-09-16,16050,16200,15350,15650,509234,-0.021874999999999978
2014-09-17,15700,16200,15200,16200,435854,0.03514376996805102
2014-09-18,16300,16500,15900,16200,286531,0.0
2014-09-19,16350,16450,15700,16000,299188,-0.012345679012345734
2014-09-22,16000,16050,15600,15750,169390,-0.015625
2014-09-23,15750,16050,15600,15900,160879,0.00952380952380949
2014-09-24,15750,16800,15700,16750,471399,0.053459119496855445
2014-09-25,16750,17050,16600,16600,355224,-0.008955223880596996
2014-09-26,16550,17450,16400,17400,366670,0.04819277108433728
2014-09-29,17450,18200,17250,17600,446297,0.011494252873563315
2014-09-30,17600,18400,17500,18050,347683,0.02556818181818188
2014-10-01,18200,18650,17450,17950,312003,-0.005540166204986097
2014-10-02,17850,17900,17350,17750,215389,-0.011142061281337101
2014-10-06,17950,17950,17250,17300,201453,-0.025352112676056304
2014-10-07,17250,17800,17250,17500,182500,0.011560693641618602
2014-10-08,17350,18400,17350,18100,264539,0.03428571428571425
2014-10-10,17900,18350,17250,17300,202919,-0.04419889502762431
2014-10-13,17050,17050,15000,15750,502419,-0.08959537572254339
2014-10-14,15600,16500,15600,16500,148226,0.04761904761904767
2014-10-15,16500,16700,16200,16550,129276,0.003030303030302939
2014-10-16,16500,17250,16150,17250,210481,0.04229607250755296
2014-10-17,17450,17850,17000,17450,180489,0.011594202898550732
2014-10-20,17800,18100,17200,17250,159824,-0.011461318051575908
2014-10-21,17400,17850,17050,17600,157878,0.020289855072463725
2014-10-22,17650,18800,17650,18650,482464,0.05965909090909083
2014-10-23,18700,19250,18550,18800,297037,0.008042895442359255
2014-10-24,19150,19600,18700,19350,313779,0.0292553191489362
2014-10-27,19400,19450,18750,19200,284896,-0.007751937984496138
2014-10-28,19150,19150,18500,18950,185971,-0.01302083333333337
2014-10-29,18950,19050,18350,18650,211911,-0.0158311345646438
2014-10-30,18850,18850,17700,17750,275307,-0.04825737265415553
2014-10-31,17850,17850,16850,17250,324174,-0.028169014084507005
2014-11-03,17250,17800,17100,17400,200735,0.008695652173912993
2014-11-04,17600,18300,17300,17750,343615,0.02011494252873569
2014-11-05,17750,17750,16200,16200,271384,-0.08732394366197183
2014-11-06,16600,17250,16200,16650,243785,0.02777777777777768
2014-11-07,16600,17250,16600,17200,74843,0.033033033033033066
2014-11-10,17500,17750,16200,16800,218026,-0.023255813953488413
2014-11-11,16800,16950,16400,16700,101434,-0.005952380952380931
2014-11-12,16650,16900,16250,16300,154967,-0.0239520958083832
2014-11-13,16400,17300,15850,17300,185604,0.06134969325153383
2014-11-14,17100,17300,16800,16850,70249,-0.026011560693641633
2014-11-17,17150,17150,16350,17000,85071,0.008902077151335286
2014-11-18,17200,17200,16600,17050,79613,0.002941176470588225
2014-11-19,17350,17950,17150,17750,218543,0.04105571847507328
2014-11-20,17850,18550,17700,18500,272504,0.04225352112676051
2014-11-21,18600,19050,18350,19000,284645,0.027027027027026973
2014-11-24,19350,19350,18800,19100,267077,0.0052631578947368585
2014-11-25,18900,19200,18200,18200,169198,-0.04712041884816753
2014-11-26,18300,18800,17900,18650,155260,0.024725274725274637
2014-11-27,19200,19300,18500,18650,194314,0.0
2014-11-28,18500,18650,17900,18450,141200,-0.01072386058981234
2014-12-01,18300,18450,17650,17650,167702,-0.04336043360433606
2014-12-02,17600,18550,17550,18550,203217,0.05099150141643061
2014-12-03,18550,18850,18350,18750,129573,0.010781671159029615
2014-12-04,18500,18850,18250,18350,123789,-0.021333333333333315
2014-12-05,18350,18450,18000,18100,107237,-0.013623978201634857
2014-12-08,18250,18700,18000,18700,156201,0.03314917127071815
2014-12-09,18650,19200,18400,18400,129020,-0.016042780748663055
2014-12-10,18250,18400,17800,17850,133753,-0.029891304347826053
2014-12-11,17650,17800,17000,17300,161290,-0.03081232492997199
2014-12-12,17100,17450,16250,16600,209672,-0.040462427745664775
2014-12-15,16300,17050,16150,16650,90274,0.003012048192771122
2014-12-16,16500,17450,16350,17300,131099,0.039039039039038936
2014-12-17,17200,17400,16900,16950,62748,-0.020231213872832332
2014-12-18,16950,17100,16250,16450,86446,-0.029498525073746285
2014-12-19,16600,16700,16000,16200,93063,-0.015197568389057725
2014-12-22,16250,16650,16150,16450,65747,0.015432098765432167
2014-12-23,16500,16550,16250,16300,35089,-0.00911854103343468
2014-12-24,16300,16900,16200,16750,77400,0.027607361963190247
2014-12-26,17000,17000,16450,16750,57708,0.0
2014-12-29,16700,17300,16600,17150,90579,0.023880597014925398
2014-12-30,16950,17150,16850,17000,52804,-0.008746355685131157
2015-01-02,17000,17150,16450,16950,94608,-0.002941176470588225
2015-01-05,16800,16900,16050,16200,197584,-0.04424778761061943
2015-01-06,16000,16000,15450,15500,212205,-0.043209876543209846
2015-01-07,15500,15950,15200,15550,108649,0.003225806451612856
2015-01-08,15600,15950,15600,15800,84360,0.016077170418006492
2015-01-09,15950,16300,15800,16100,78489,0.018987341772152
2015-01-12,16000,16500,15900,16300,58676,0.012422360248447228
2015-01-13,16100,16350,15600,15800,86591,-0.030674846625766916
2015-01-14,15800,16300,15800,16250,111244,0.028481012658227778
2015-01-15,16100,18650,16100,18600,702233,0.1446153846153846
2015-01-16,18600,20900,18550,20150,1181089,0.08333333333333326
2015-01-19,20000,20500,19550,20150,319244,0.0
2015-01-20,20500,21450,20250,21000,751463,0.042183622828784184
2015-01-21,21350,21400,20550,20950,388533,-0.0023809523809523725
2015-01-22,20600,20650,19150,19750,942684,-0.05727923627684961
2015-01-23,19250,20600,18950,20550,729768,0.040506329113924044
2015-01-26,20650,20900,20150,20550,246306,0.0
2015-01-27,20500,21850,19800,21500,719446,0.04622871046228716
2015-01-28,21200,23400,21050,22600,657719,0.051162790697674376
2015-01-29,22550,23300,22150,22350,343299,-0.011061946902654829
2015-01-30,22650,24450,22650,23000,726861,0.029082774049216997
2015-02-02,23100,23250,22100,22700,322840,-0.013043478260869601
2015-02-03,22700,23000,21950,22700,260468,0.0
2015-02-04,22600,23950,22150,23800,309091,0.048458149779735615
2015-02-05,23700,24450,23150,23650,301996,-0.006302521008403339
2015-02-06,23850,25000,23450,24200,450745,0.023255813953488413
2015-02-09,24150,24700,23200,23850,262069,-0.01446280991735538
2015-02-10,23600,23700,22600,23100,238306,-0.03144654088050314
2015-02-11,23250,23600,22900,22950,200049,-0.00649350649350644
2015-02-12,23200,24550,22350,24300,350573,0.05882352941176472
2015-02-13,24650,25000,23900,24050,245317,-0.010288065843621408
2015-02-16,23800,24800,22900,24050,194557,0.0
2015-02-17,24500,25050,23800,24050,200250,0.0
2015-02-23,23750,26650,23750,26550,487515,0.10395010395010384
2015-02-24,26550,27400,24350,24900,987803,-0.062146892655367214
2015-02-25,24800,25650,24000,24700,522533,-0.008032128514056214
2015-02-26,24700,26200,24300,26100,490821,0.05668016194331993
2015-02-27,26100,28700,25650,27600,552425,0.05747126436781613
2015-03-02,27950,28100,26700,26950,314801,-0.023550724637681153
2015-03-03,27100,27700,26500,27250,233694,0.011131725417439675
2015-03-04,26950,28650,26600,28300,566241,0.038532110091743066
2015-03-05,28050,28200,26600,27800,443712,-0.017667844522968212
2015-03-06,27750,29000,27500,28300,297481,0.017985611510791477
2015-03-09,28500,29000,27700,28200,208290,-0.0035335689045936647
2015-03-10,28700,29000,27950,28300,243758,0.0035460992907800915
